participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.block_name,player.treatment_name,player.inner_name,player.notifications,player.hedonic,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti,player.gender,player.age,player.nationality,player.education,player.study_major,player.course_financial,player.experiment_before,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.purpose,player.difficulty,player.vars_dump,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
302,mfxq709j,5f21224ca1a41d48cd4fc726,0,3,23,pretrade,CQPage,2023-04-12 15:08:39.128866+00:00,1,,,0.00,302,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,uw95ivu5,,,,,0
303,nch1h11g,599f0d29ec626e0001d53f47,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:47.395469+00:00,1,,,155.00,303,,10.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Female,44,GB,high-school graduate,Other,0,1,0,0,Less than once a month,Less than once a month,Bonds,No,I think it may be to see whether people behave in a certain way with the information given.,No,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 145.0}",1,1,uw95ivu5,,,,,0
304,sji1wv2p,63d010fc3093243d40db208b,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:59.192803+00:00,1,,,274.00,304,,9.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Male,41,HR,master,Other,0,0,0,1,Less than once a month,Monthly,Stocks,No,Try to better understand the process behind prediction and decision making in human psychology.,"No, everything went smoothly. Experiment was very interesting and entertaining. Good luck with the study!","{""treatments"": [true, false], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 265.0}",1,1,uw95ivu5,,,,,0
305,yta6se00,5d02c0e382e4f00001aa20cd,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:51.283572+00:00,1,,,181.00,305,,11.00,block 3 (G second),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,5,5,Female,51,GB,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Weekly,Stocks,No,can an individual with no experience make money buying/selling shares,no,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 170.0}",1,1,uw95ivu5,,,,,0
306,y7b3lp8c,5ae9cde00335e200019e9eed,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:55.214376+00:00,1,,,189.00,306,,4.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Female,26,GB,undergraduate: 2nd year,Other,0,0,1,0,Less than once a month,Less than once a month,Stocks,No,To see how different people assess risk with stocks,No,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 185.0}",1,1,uw95ivu5,,,,,0
307,bp8ub64w,5fcfb1fe79b8060e0662270a,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:55.623443+00:00,1,,,185.00,307,,10.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,5,2,Female,55,GB,undergraduate: 2nd year,Other,0,0,1,0,Less than once a month,Less than once a month,Stocks,No,to see if anyone has an idea how to trade!,Initially could not move on after the sliders but discovered after a while,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 175.0}",1,1,uw95ivu5,,,,,0
308,a1t5cstl,5f450738ab827a05e739ef40,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:56.572307+00:00,1,,,104.00,308,,9.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,1,1,Male,28,GB,master,Other,0,0,1,0,Monthly,Monthly,Stocks,No,Manual high frequency trading and psychology of retail investor,No,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 95.0}",1,1,uw95ivu5,,,,,0
309,aw0kvcqj,5c43750c26217400018c1d69,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:06.288944+00:00,1,,,120.00,309,,5.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Female,26,GB,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,Bonds,No,to see how we would invest our money,no,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 115.0}",1,1,uw95ivu5,,,,,0
310,ugg8kibi,632aa1271f930bbc655a32d8,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:59.671023+00:00,1,,,219.00,310,,9.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Male,27,GB,master,Other,0,0,1,1,Less than once a month,Less than once a month,Cryptocurrencies,Yes,To know how decisions are made when trading financial markets.,"No, no difficulty.","{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 210.0}",1,1,uw95ivu5,,,,,0
311,rlqh7t1q,5ea9a41b87b4150bf9634637,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:52.054786+00:00,1,,,216.00,311,,11.00,block 4 (G second),Session III - full gamification,s3,1,1,Design 1,Design 1,Only trade on Design #1,4,4,2,Female,21,GB,undergraduate: 3d year,Other Management,0,0,1,1,Less than once a month,Weekly,Stocks,No,To discover the knowledge of trading in certain groups of people,No,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 205.0}",1,1,uw95ivu5,,,,,0
312,31thqnet,601fe0de101ae05414812f4d,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:00.891092+00:00,1,,,170.00,312,,10.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",2,,,Female,27,GB,undergraduate: 4th year,Other,0,0,1,1,Monthly,Weekly,Stocks,No,assessing willingness to trade based on fluctuating prices filled with uncertainty and risk appetite,none,"{""treatments"": [true, false], ""payable_round"": 2, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 160.0}",1,1,uw95ivu5,,,,,0
313,rzt7c3zw,6401a92fa70fe5c6eebb1aec,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:09.922987+00:00,1,,,226.00,313,,6.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 1,Only trade on Design #1,,3,1,Male,36,GB,undergraduate: 4th year,Other Management,0,1,1,1,Monthly,Monthly,Cryptocurrencies,No,to see how the everyday person trades stocks and the fluctuations,none,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 220.0}",1,1,uw95ivu5,,,,,0
314,ihy1zosl,64137087a26baa97a1348ce7,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:08:56.461777+00:00,1,,,200.00,314,,10.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,5,5,Male,21,GB,high-school graduate,Finance,1,0,1,0,Less than once a month,Monthly,Stocks,No,To see how well people are able to trade in the stock market and how well they understand trading concepts.,no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 190.0}",1,1,uw95ivu5,,,,,0
315,qoaucdy0,5cf806142780ca001a9d5cee,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:09.687606+00:00,1,,,178.00,315,,8.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3,,,Female,56,GB,master,Other,0,0,1,0,Less than once a month,Less than once a month,Bonds,No,to see the influence of the different platforms on trader performance?,I don't understand this question:Have you been taken part in an experiment before?    I haven't taken part in this experiment before.,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 170.0}",1,1,uw95ivu5,,,,,0
316,oii5trtq,5dd650d749f6075e1eccc352,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:11.581630+00:00,1,,,211.00,316,,11.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3,,,Female,55,GB,undergraduate: 4th year,Other,0,1,0,0,Less than once a month,Weekly,Stocks,No,to see how people trade,NO,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 200.0}",1,1,uw95ivu5,,,,,0
317,l6efevdo,5c0cb29e1b80df00017843d2,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:07.608513+00:00,1,,,88.00,317,,3.00,block 1 (G first),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,4,4,Female,30,IN,master,Other,1,0,1,1,Less than once a month,Monthly,Stocks,No,to check our knowledge on stocks and marketing or choose the best website layout for investing,no,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 85.0}",1,1,uw95ivu5,,,,,0
318,95t7zj9u,5ee64d0bf796cb3b252a8c99,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:16.859947+00:00,1,,,190.00,318,,10.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,Design 1,Design 1,Only trade on Design #1,2,,,Female,58,GB,undergraduate: 3d year,Other,0,0,1,0,Less than once a month,Weekly,Stocks,No,determine the risk taken by individuals,no,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 180.0}",1,1,uw95ivu5,,,,,0
319,a9he32r1,5d8dff0be825f000175a14ab,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:11.970451+00:00,1,,,219.00,319,,4.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,Only trade on Design #1,,3,3,Male,68,GB,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,No,To see how none user react,The system hung for a moment,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 215.0}",1,1,uw95ivu5,,,,,0
320,3gu5is4p,63f8b081b083f1e1014cb21a,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:12.770946+00:00,1,,,273.00,320,,8.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4,5,Male,31,GB,undergraduate: 2nd year,Other,0,1,1,1,Less than once a month,Less than once a month,Cryptocurrencies,No,To help better understand how trading works better for those who trade.,No.,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 265.0}",1,1,uw95ivu5,,,,,0
321,qya2eg07,5f09fab615ee6b0ab5235b15,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:19.651939+00:00,1,,,231.00,321,,6.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3,,,Male,50,GB,undergraduate: 3d year,Other,0,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,No,?,"Yes, these questions:   How often do you trade online?  NEVER  How often do you check the value of your portfolio? Never  Which asset class do you trade the most?  ?  I don't","{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 225.0}",1,1,uw95ivu5,,,,,0
322,mv60aa8p,615d82afb66c6eada869754a,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:29.226840+00:00,1,,,148.00,322,,8.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 1,Only trade on Design #1,4,,,Female,71,GB,master,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,Yes,?,"As I don't own stocks, bonds or cryptocurrencies and don't trade it was impossible to accurately complete the last four questions; there was no option for 'never'.  The screen kept freezing, especially at the beginning, and I had to refresh it to continue.","{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 140.0}",1,1,uw95ivu5,,,,,0
323,znbrd664,55ac3198fdf99b6de3b68b23,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:22.904073+00:00,1,,,152.00,323,,12.00,block 2 (G first),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3,4,3,Male,58,GB,undergraduate: 3d year,Other,0,0,0,0,Less than once a month,Weekly,Stocks,No,studyng the psychology of trading app features,no,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 140.0}",1,1,uw95ivu5,,,,,0
324,o43gjgob,60ce6af707bcd42cbc885210,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:16.416733+00:00,1,,,185.00,324,,5.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",5,,,Female,67,GB,undergraduate: 3d year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,To see if I understood trading,No,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 180.0}",1,1,uw95ivu5,,,,,0
325,njs29c9p,62b6cb277460cccbc8f27ad5,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:16.332617+00:00,1,,,199.00,325,,9.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,5,4,Female,53,GB,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,Do not know,To learn about stocks and bonds,no problems,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 190.0}",1,1,uw95ivu5,,,,,0
326,00x79kxm,58660808db3e720001e228d9,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:17.258263+00:00,1,,,156.00,326,,11.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,3,3,Female,54,GB,master,Other,0,1,1,0,Less than once a month,Less than once a month,Stocks,No,risk,no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 145.0}",1,1,uw95ivu5,,,,,0
327,slsme237,642c34f042149cf564ae70de,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:17.438216+00:00,1,,,158.00,327,,8.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Male,55,GB,high-school graduate,Other,0,0,0,1,Less than once a month,Less than once a month,Cryptocurrencies,No,I think it's to get an idea of how an investor might trade on the trading platform.,"No, none at all.","{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 150.0}",1,1,uw95ivu5,,,,,0
328,mik20yvh,5ea1a4df991e2406971f11af,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:17.942343+00:00,1,,,231.00,328,,11.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5,,,Male,53,GB,high-school graduate,Other Management,0,0,1,1,Less than once a month,Daily,Stocks,Do not know,not sure,no,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 220.0}",1,1,uw95ivu5,,,,,0
329,0b8crlqg,5b86907cf204a500010864d0,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:28.233756+00:00,1,,,130.00,329,,10.00,block 3 (G second),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5,3,4,Male,26,GB,undergraduate: 1st year,Other,0,1,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,To see if we could see trends in stocks to gain a profit.,No,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 120.0}",1,1,uw95ivu5,,,,,0
330,g2exawug,5b1562981e55760001ba1e64,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:29.009045+00:00,1,,,187.00,330,,12.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,Design 2,Design 2,Only trade on Design #1,5,,,Male,60,GB,master,Other,0,1,1,1,Less than once a month,Daily,Stocks,No,no idea!,no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 175.0}",1,1,uw95ivu5,,,,,0
331,thnmlxt4,5ed005980fdb830a7bfeaf4b,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:29.609905+00:00,1,,,220.00,331,,10.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2,3,Female,24,GB,undergraduate: 2nd year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,Do not know,To see how risky people are in terms of financial investment,No,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 210.0}",1,1,uw95ivu5,,,,,0
332,kl416jvs,63fbf0e3b18cc14adc0dbfb6,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:23.037145+00:00,1,,,208.00,332,,8.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,2,2,Male,53,GB,undergraduate: 4th year,Other,0,1,1,0,Monthly,Weekly,Cryptocurrencies,No,"To minimise bias, I would only consider a studies purpose when specifically asked, otherwise I just try to immerse myself in the task. On reflection I would consider the purpose around, risk taking related to financial decisions. Having said that some of these studies are devilishly clever and unpredictable.","No, the study ran smoothly without bugs","{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 200.0}",1,1,uw95ivu5,,,,,0
333,wyw2hyvt,5d3d9749607ede001a0712df,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:24.066404+00:00,1,,,205.00,333,,5.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Female,21,GB,high-school graduate,Other,1,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,No,To see how much profit everyone can make and to see what choices they will make.,N/A,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 200.0}",1,1,uw95ivu5,,,,,0
334,akxmzag0,6078661a148492f9436d8bb0,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:32.024867+00:00,1,,,204.00,334,,9.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",5,,,Male,63,GB,undergraduate: 4th year,Other Management,0,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,not sure,none,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 195.0}",1,1,uw95ivu5,,,,,0
335,cpg9s41r,5a94f57289de8200013ecbc8,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:32.206457+00:00,1,,,186.00,335,,1.00,block 4 (G second),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,4,4,Female,49,GB,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Bonds,No,na,no,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 185.0}",1,1,uw95ivu5,,,,,0
336,ismpwcyi,5f8f130a1eb75f1164083af0,0,8,23,trader_wrapper,Trader,2023-04-12 15:09:32.567272+00:00,1,,,0.00,336,,0.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,uw95ivu5,,,,,0
337,h4gdox2w,607059c9e08eec88db2869e1,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:41.847113+00:00,1,,,124.00,337,,9.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1,2,Female,23,GB,undergraduate: 4th year,Other,0,1,0,0,Less than once a month,Less than once a month,Stocks,Do not know,To test the effect of perceived rewards and / or to observe risk-taking behaviours in various demographics.,It took me a long time to fully understand the rules given my lack of prior knowledge of the stock market.    The drop-down menus on this page also don't give the option for not trading at all. I had to click 'stocks' and 'less than once a month' instead of 'none' and 'never'.,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 115.0}",1,1,uw95ivu5,,,,,0
338,rs1rhsjt,5ad5efefe2338200017798d4,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:44.393727+00:00,1,,,214.00,338,,9.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1,1,Female,28,GB,undergraduate: 4th year,Other Management,0,0,1,1,Less than once a month,Less than once a month,Cryptocurrencies,No,Understanding peoples financial literacy and motivation by trading badges,no,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 205.0}",1,1,uw95ivu5,,,,,0
339,i75eyhp1,60fd389c3ffb62b4b24e9df6,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:36.495464+00:00,1,,,153.00,339,,8.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 1,"Have an option between Design #1 and Design #2,",4,,,Female,20,FR,undergraduate: 2nd year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,Do not know,To see if certain functions of a trading site can help traders make decisions.,No,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 145.0}",1,1,uw95ivu5,,,,,0
340,4qav77pr,5af578683aba4900015ec37a,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:37.684119+00:00,1,,,196.00,340,,11.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",2,,,Male,62,GB,undergraduate: 4th year,Other,0,1,1,1,Less than once a month,Monthly,Stocks,No,psychology of stock trading.,no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 185.0}",1,1,uw95ivu5,,,,,0
341,3go08v6n,5c44b3fe1bbffd0001014286,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:30.597974+00:00,1,,,220.00,341,,10.00,block 1 (G first),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5,4,5,Male,29,GB,master,Economics,0,0,1,1,Weekly,Daily,Stocks,No,analysing my risk assessment,no difficulty encountered,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 210.0}",1,1,uw95ivu5,,,,,0
342,9wn44ocj,640ce3e5772a5a2776ccddb5,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:39.555599+00:00,1,,,241.00,342,,11.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4,,,Female,62,GB,PhD,Other,0,1,1,0,Less than once a month,Less than once a month,Stocks,No,To understand decisions to buy/sell,No,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 230.0}",1,1,uw95ivu5,,,,,0
343,5nwwwj04,5ceef64577a506001714c032,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:42.622752+00:00,1,,,206.00,343,,11.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1,1,Male,65,GB,did not graduate high school,Other,1,0,0,0,Less than once a month,Weekly,Stocks,No,"Start everyone off equal, then check the end results!",No,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 195.0}",1,1,uw95ivu5,,,,,0
344,6yvwn9lz,63ea4c0cb8f12b587f5fca1d,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:44.101396+00:00,1,,,121.00,344,,11.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,2,1,Male,26,GB,undergraduate: 4th year,Other,0,0,1,1,Less than once a month,Less than once a month,Stocks,No,"I do not know, perhaps risk taking.",No,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 110.0}",1,1,uw95ivu5,,,,,0
345,twqrcmz1,5b7bf6c98c721a00015d1feb,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:44.464691+00:00,1,,,185.00,345,,10.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,Only trade on Design #1,1,,,Male,62,GB,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,Don’t know,no,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 175.0}",1,1,uw95ivu5,,,,,0
346,5lcxrim0,5e3d71c28eb5270274d528b8,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:45.452120+00:00,1,,,190.00,346,,5.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3,,,Female,70,GB,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,Bonds,No,Either to show how fluctuating the stock market is and how quickly one can loose everything or to see how badly I will do and how I will feel about this? I am not surprised that I did badly- thats the reason I do not play the stock market! I am no good at it! No good at maths at that level,"Yes - I tried to keep up with the stock market, tried to predict where it would go, which did not work. I guess if I had known about the company I would have made somewhat better choices. For example a PPI company would have low shares before Covid, but get high rates during Covid.  I do not trade in either stocks or bonds by the way","{""treatments"": [true, false], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 185.0}",1,1,uw95ivu5,,,,,0
347,vmdvy96a,5aaa73e3f8a57d00010fe416,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:41.531304+00:00,1,,,182.00,347,,2.00,block 2 (G first),Session III - full gamification,s3,1,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5,5,1,Female,24,GB,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Do not know,To baffle me,I tried my best,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 180.0}",1,1,uw95ivu5,,,,,0
