session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
uw95ivu5,287,2ulo0zxv,11,trader_wrapper,AnnounceTrader,1681313650,4,0,0
uw95ivu5,296,9jyrpd2v,13,trader_wrapper,AnnounceTrader,1681313652,5,0,0
uw95ivu5,239,xebk96r4,14,trader_wrapper,Trader,1681313654,5,0,0
uw95ivu5,184,g1ithxu1,22,post_experimental,Debriefing,1681313660,1,0,0
uw95ivu5,328,mik20yvh,13,trader_wrapper,AnnounceTrader,1681313662,5,0,0
uw95ivu5,164,j81k6gl7,21,post_experimental,Results,1681313663,1,0,0
uw95ivu5,404,xt48k4cj,10,trader_wrapper,Trader,1681313664,3,0,0
uw95ivu5,251,lg739hv2,14,trader_wrapper,Trader,1681313665,5,0,0
uw95ivu5,470,1ce2piun,8,trader_wrapper,Trader,1681313666,2,0,0
uw95ivu5,459,xr7r5oc4,3,pretrade,CQPage,1681313666,1,0,0
uw95ivu5,370,z4bhhsmf,12,trader_wrapper,Trader,1681313666,4,0,0
uw95ivu5,245,pkguo06n,20,post_experimental,Q,1681313669,1,0,0
uw95ivu5,91,jewjnf49,22,post_experimental,Debriefing,1681313669,1,0,0
uw95ivu5,274,048nxn54,10,trader_wrapper,Trader,1681313669,3,0,0
uw95ivu5,202,m1a0i85l,21,post_experimental,Results,1681313669,1,0,0
uw95ivu5,501,c3vhqy7n,4,pretrade,KnowledgeP,1681313670,1,0,0
uw95ivu5,187,gar6c0bn,21,post_experimental,Results,1681313671,1,0,0
uw95ivu5,177,ldygsnkn,18,post_experimental,SelfReflection4,1681313672,1,0,0
uw95ivu5,274,048nxn54,11,trader_wrapper,AnnounceTrader,1681313672,4,0,0
uw95ivu5,501,c3vhqy7n,5,trader_wrapper,AnnounceTrader,1681313673,1,0,0
uw95ivu5,262,zhf652r9,15,post_experimental,SelfReflection1,1681313677,1,0,0
uw95ivu5,236,jyo21xzo,14,trader_wrapper,Trader,1681313677,5,0,0
uw95ivu5,489,i0k5ja8d,5,trader_wrapper,AnnounceTrader,1681313678,1,0,0
uw95ivu5,311,rlqh7t1q,11,trader_wrapper,AnnounceTrader,1681313679,4,0,0
uw95ivu5,257,7gucxpn9,16,post_experimental,SelfReflection2,1681313680,1,0,0
uw95ivu5,304,sji1wv2p,10,trader_wrapper,Trader,1681313680,3,0,0
uw95ivu5,491,yb64ve4r,6,trader_wrapper,Trader,1681313682,1,0,0
uw95ivu5,262,zhf652r9,16,post_experimental,SelfReflection2,1681313682,1,0,0
uw95ivu5,254,ed7c8q10,15,post_experimental,SelfReflection1,1681313686,1,0,0
uw95ivu5,491,yb64ve4r,7,trader_wrapper,AnnounceTrader,1681313686,2,0,0
uw95ivu5,202,m1a0i85l,22,post_experimental,Debriefing,1681313687,1,0,0
uw95ivu5,453,d3fdibi4,11,trader_wrapper,AnnounceTrader,1681313688,4,0,0
uw95ivu5,482,zgb7bx9j,8,trader_wrapper,Trader,1681313689,2,0,0
uw95ivu5,265,81iztf6a,15,post_experimental,SelfReflection1,1681313693,1,0,0
uw95ivu5,254,ed7c8q10,16,post_experimental,SelfReflection2,1681313695,1,0,0
uw95ivu5,239,xebk96r4,17,post_experimental,SelfReflection3,1681313696,1,0,0
uw95ivu5,258,j7e0h0vx,15,post_experimental,SelfReflection1,1681313696,1,0,0
uw95ivu5,420,fa3azu62,11,trader_wrapper,AnnounceTrader,1681313698,4,0,0
uw95ivu5,249,3topin2z,19,post_experimental,FinQuiz,1681313699,1,0,0
uw95ivu5,360,fap2jp7c,12,trader_wrapper,Trader,1681313700,4,0,0
uw95ivu5,360,fap2jp7c,13,trader_wrapper,AnnounceTrader,1681313703,5,0,0
uw95ivu5,245,pkguo06n,22,post_experimental,Debriefing,1681313703,1,0,0
uw95ivu5,100,t4geur6o,19,post_experimental,FinQuiz,1681313689,1,0,0
uw95ivu5,258,j7e0h0vx,14,trader_wrapper,Trader,1681313690,5,0,0
uw95ivu5,449,s3whdprm,10,trader_wrapper,Trader,1681313691,3,0,0
uw95ivu5,366,zce04v9h,13,trader_wrapper,AnnounceTrader,1681313692,5,0,0
uw95ivu5,244,4mrglkfd,14,trader_wrapper,Trader,1681313693,5,0,0
uw95ivu5,158,3vqu73mf,20,post_experimental,Q,1681313693,1,0,0
uw95ivu5,316,oii5trtq,12,trader_wrapper,Trader,1681313694,4,0,0
uw95ivu5,339,i75eyhp1,12,trader_wrapper,Trader,1681313695,4,0,0
uw95ivu5,15,m7aoec9g,15,post_experimental,SelfReflection1,1681313695,1,0,0
uw95ivu5,262,zhf652r9,17,post_experimental,SelfReflection3,1681313695,1,0,0
uw95ivu5,294,u1td0ijr,14,trader_wrapper,Trader,1681313697,5,0,0
uw95ivu5,258,j7e0h0vx,16,post_experimental,SelfReflection2,1681313699,1,0,0
uw95ivu5,316,oii5trtq,13,trader_wrapper,AnnounceTrader,1681313699,5,0,0
uw95ivu5,254,ed7c8q10,17,post_experimental,SelfReflection3,1681313703,1,0,0
uw95ivu5,265,81iztf6a,16,post_experimental,SelfReflection2,1681313703,1,0,0
uw95ivu5,339,i75eyhp1,13,trader_wrapper,AnnounceTrader,1681313703,5,0,0
uw95ivu5,304,sji1wv2p,11,trader_wrapper,AnnounceTrader,1681313703,4,0,0
uw95ivu5,500,cze23942,3,pretrade,CQPage,1681313703,1,0,0
uw95ivu5,294,u1td0ijr,15,post_experimental,SelfReflection1,1681313704,1,0,0
uw95ivu5,483,84ki9s09,8,trader_wrapper,Trader,1681313705,2,0,0
uw95ivu5,262,zhf652r9,18,post_experimental,SelfReflection4,1681313706,1,0,0
uw95ivu5,15,m7aoec9g,16,post_experimental,SelfReflection2,1681313708,1,0,0
uw95ivu5,258,j7e0h0vx,17,post_experimental,SelfReflection3,1681313709,1,0,0
uw95ivu5,469,l62fiusb,6,trader_wrapper,Trader,1681313710,1,0,0
uw95ivu5,207,3opzcx0x,19,post_experimental,FinQuiz,1681313711,1,0,0
uw95ivu5,459,xr7r5oc4,5,trader_wrapper,AnnounceTrader,1681313712,1,0,0
uw95ivu5,224,j706w2ou,20,post_experimental,Q,1681313713,1,0,0
uw95ivu5,265,81iztf6a,17,post_experimental,SelfReflection3,1681313715,1,0,0
uw95ivu5,251,lg739hv2,17,post_experimental,SelfReflection3,1681313715,1,0,0
uw95ivu5,230,wy71vwis,20,post_experimental,Q,1681313716,1,0,0
uw95ivu5,294,u1td0ijr,16,post_experimental,SelfReflection2,1681313717,1,0,0
uw95ivu5,254,ed7c8q10,18,post_experimental,SelfReflection4,1681313717,1,0,0
uw95ivu5,324,o43gjgob,12,trader_wrapper,Trader,1681313718,4,0,0
uw95ivu5,258,j7e0h0vx,18,post_experimental,SelfReflection4,1681313720,1,0,0
uw95ivu5,15,m7aoec9g,17,post_experimental,SelfReflection3,1681313720,1,0,0
uw95ivu5,472,00pdsni3,8,trader_wrapper,Trader,1681313720,2,0,0
uw95ivu5,244,4mrglkfd,16,post_experimental,SelfReflection2,1681313722,1,0,0
uw95ivu5,172,948db3pz,22,post_experimental,Debriefing,1681313722,1,0,0
uw95ivu5,223,55n27klu,19,post_experimental,FinQuiz,1681313723,1,0,0
uw95ivu5,231,th58r71x,13,trader_wrapper,AnnounceTrader,1681313725,5,0,0
uw95ivu5,283,1l29zeof,12,trader_wrapper,Trader,1681313727,4,0,0
uw95ivu5,117,hclkg6iy,21,post_experimental,Results,1681313727,1,0,0
uw95ivu5,142,huehbcqy,22,post_experimental,Debriefing,1681313727,1,0,0
uw95ivu5,395,tmxdndo7,4,pretrade,KnowledgeP,1681313729,1,0,0
uw95ivu5,224,j706w2ou,21,post_experimental,Results,1681313730,1,0,0
uw95ivu5,230,wy71vwis,21,post_experimental,Results,1681313730,1,0,0
uw95ivu5,183,z35c6ivb,22,post_experimental,Debriefing,1681313734,1,0,0
uw95ivu5,251,lg739hv2,18,post_experimental,SelfReflection4,1681313735,1,0,0
uw95ivu5,501,c3vhqy7n,6,trader_wrapper,Trader,1681313736,1,0,0
uw95ivu5,294,u1td0ijr,18,post_experimental,SelfReflection4,1681313736,1,0,0
uw95ivu5,248,6g5px0xt,19,post_experimental,FinQuiz,1681313737,1,0,0
uw95ivu5,470,1ce2piun,9,trader_wrapper,AnnounceTrader,1681313682,3,0,0
uw95ivu5,476,2yjag2zc,9,trader_wrapper,AnnounceTrader,1681313682,3,0,0
uw95ivu5,245,pkguo06n,21,post_experimental,Results,1681313683,1,0,0
uw95ivu5,164,j81k6gl7,22,post_experimental,Debriefing,1681313683,1,0,0
uw95ivu5,420,fa3azu62,10,trader_wrapper,Trader,1681313690,3,0,0
uw95ivu5,206,usplsdb1,21,post_experimental,Results,1681313690,1,0,0
uw95ivu5,67,a4k3filt,21,post_experimental,Results,1681313690,1,0,0
uw95ivu5,236,jyo21xzo,15,post_experimental,SelfReflection1,1681313693,1,0,0
uw95ivu5,219,lcon3t63,18,post_experimental,SelfReflection4,1681313694,1,0,0
uw95ivu5,487,u8ox0cml,9,trader_wrapper,AnnounceTrader,1681313695,3,0,0
uw95ivu5,482,zgb7bx9j,9,trader_wrapper,AnnounceTrader,1681313695,3,0,0
uw95ivu5,459,xr7r5oc4,4,pretrade,KnowledgeP,1681313695,1,0,0
uw95ivu5,251,lg739hv2,16,post_experimental,SelfReflection2,1681313698,1,0,0
uw95ivu5,142,huehbcqy,20,post_experimental,Q,1681313699,1,0,0
uw95ivu5,449,s3whdprm,11,trader_wrapper,AnnounceTrader,1681313700,4,0,0
uw95ivu5,463,lspq4nax,4,pretrade,KnowledgeP,1681313701,1,0,0
uw95ivu5,172,948db3pz,21,post_experimental,Results,1681313705,1,0,0
uw95ivu5,141,jwsdyt01,12,trader_wrapper,Trader,1681313706,4,0,0
uw95ivu5,236,jyo21xzo,16,post_experimental,SelfReflection2,1681313709,1,0,0
uw95ivu5,314,ihy1zosl,11,trader_wrapper,AnnounceTrader,1681313709,4,0,0
uw95ivu5,257,7gucxpn9,17,post_experimental,SelfReflection3,1681313710,1,0,0
uw95ivu5,206,usplsdb1,22,post_experimental,Debriefing,1681313710,1,0,0
uw95ivu5,190,qjxmzedu,12,trader_wrapper,Trader,1681313710,4,0,0
uw95ivu5,483,84ki9s09,9,trader_wrapper,AnnounceTrader,1681313718,3,0,0
uw95ivu5,295,giwobhn3,13,trader_wrapper,AnnounceTrader,1681313718,5,0,0
uw95ivu5,183,z35c6ivb,20,post_experimental,Q,1681313719,1,0,0
uw95ivu5,142,huehbcqy,21,post_experimental,Results,1681313720,1,0,0
uw95ivu5,124,q6w2vs9m,20,post_experimental,Q,1681313721,1,0,0
uw95ivu5,190,qjxmzedu,13,trader_wrapper,AnnounceTrader,1681313721,5,0,0
uw95ivu5,231,th58r71x,12,trader_wrapper,Trader,1681313723,4,0,0
uw95ivu5,490,lk7n8bqx,3,pretrade,CQPage,1681313723,1,0,0
uw95ivu5,500,cze23942,5,trader_wrapper,AnnounceTrader,1681313724,1,0,0
uw95ivu5,464,xw84vxfs,9,trader_wrapper,AnnounceTrader,1681313726,3,0,0
uw95ivu5,469,l62fiusb,7,trader_wrapper,AnnounceTrader,1681313726,2,0,0
uw95ivu5,384,y9i0amtg,13,trader_wrapper,AnnounceTrader,1681313728,5,0,0
uw95ivu5,294,u1td0ijr,17,post_experimental,SelfReflection3,1681313731,1,0,0
uw95ivu5,456,gor5o1lc,8,trader_wrapper,Trader,1681313731,2,0,0
uw95ivu5,378,ciqudo5z,12,trader_wrapper,Trader,1681313731,4,0,0
uw95ivu5,257,7gucxpn9,18,post_experimental,SelfReflection4,1681313732,1,0,0
uw95ivu5,124,q6w2vs9m,21,post_experimental,Results,1681313734,1,0,0
uw95ivu5,283,1l29zeof,13,trader_wrapper,AnnounceTrader,1681313734,5,0,0
uw95ivu5,395,tmxdndo7,5,trader_wrapper,AnnounceTrader,1681313735,1,0,0
uw95ivu5,503,k4gfy3qz,2,pretrade,Instructions,1681313737,1,0,0
uw95ivu5,212,ab3hiagq,20,post_experimental,Q,1681313737,1,0,0
uw95ivu5,171,e4uo2jim,14,trader_wrapper,Trader,1681313739,5,0,0
uw95ivu5,403,7r2gfgi8,10,trader_wrapper,Trader,1681313739,3,0,0
uw95ivu5,236,jyo21xzo,18,post_experimental,SelfReflection4,1681313741,1,0,0
uw95ivu5,214,k9wbwz4r,14,trader_wrapper,Trader,1681313745,5,0,0
uw95ivu5,489,i0k5ja8d,6,trader_wrapper,Trader,1681313746,1,0,0
uw95ivu5,230,wy71vwis,22,post_experimental,Debriefing,1681313747,1,0,0
uw95ivu5,388,2egnm8kk,13,trader_wrapper,AnnounceTrader,1681313747,5,0,0
uw95ivu5,463,lspq4nax,5,trader_wrapper,AnnounceTrader,1681313706,1,0,0
uw95ivu5,67,a4k3filt,22,post_experimental,Debriefing,1681313709,1,0,0
uw95ivu5,141,jwsdyt01,13,trader_wrapper,AnnounceTrader,1681313710,5,0,0
uw95ivu5,442,iexyw3qy,10,trader_wrapper,Trader,1681313710,3,0,0
uw95ivu5,244,4mrglkfd,15,post_experimental,SelfReflection1,1681313711,1,0,0
uw95ivu5,295,giwobhn3,12,trader_wrapper,Trader,1681313712,4,0,0
uw95ivu5,117,hclkg6iy,20,post_experimental,Q,1681313714,1,0,0
uw95ivu5,442,iexyw3qy,11,trader_wrapper,AnnounceTrader,1681313715,4,0,0
uw95ivu5,464,xw84vxfs,8,trader_wrapper,Trader,1681313716,2,0,0
uw95ivu5,500,cze23942,4,pretrade,KnowledgeP,1681313717,1,0,0
uw95ivu5,384,y9i0amtg,12,trader_wrapper,Trader,1681313720,4,0,0
uw95ivu5,236,jyo21xzo,17,post_experimental,SelfReflection3,1681313722,1,0,0
uw95ivu5,158,3vqu73mf,21,post_experimental,Results,1681313723,1,0,0
uw95ivu5,324,o43gjgob,13,trader_wrapper,AnnounceTrader,1681313725,5,0,0
uw95ivu5,183,z35c6ivb,21,post_experimental,Results,1681313726,1,0,0
uw95ivu5,472,00pdsni3,9,trader_wrapper,AnnounceTrader,1681313726,3,0,0
uw95ivu5,280,sbdb0z0i,14,trader_wrapper,Trader,1681313731,5,0,0
uw95ivu5,15,m7aoec9g,18,post_experimental,SelfReflection4,1681313731,1,0,0
uw95ivu5,289,l20kwzkw,14,trader_wrapper,Trader,1681313732,5,0,0
uw95ivu5,238,h1v5xgx7,19,post_experimental,FinQuiz,1681313732,1,0,0
uw95ivu5,462,u0t97oqm,8,trader_wrapper,Trader,1681313734,2,0,0
uw95ivu5,239,xebk96r4,18,post_experimental,SelfReflection4,1681313736,1,0,0
uw95ivu5,456,gor5o1lc,9,trader_wrapper,AnnounceTrader,1681313737,3,0,0
uw95ivu5,388,2egnm8kk,12,trader_wrapper,Trader,1681313741,4,0,0
uw95ivu5,244,4mrglkfd,17,post_experimental,SelfReflection3,1681313743,1,0,0
uw95ivu5,403,7r2gfgi8,11,trader_wrapper,AnnounceTrader,1681313743,4,0,0
uw95ivu5,465,u8neqpub,10,trader_wrapper,Trader,1681313744,3,0,0
uw95ivu5,117,hclkg6iy,22,post_experimental,Debriefing,1681313746,1,0,0
uw95ivu5,241,7avcx8i9,19,post_experimental,FinQuiz,1681313748,1,0,0
uw95ivu5,465,u8neqpub,11,trader_wrapper,AnnounceTrader,1681313750,4,0,0
uw95ivu5,423,2r7994tb,10,trader_wrapper,Trader,1681313752,3,0,0
uw95ivu5,171,e4uo2jim,15,post_experimental,SelfReflection1,1681313754,1,0,0
uw95ivu5,289,l20kwzkw,17,post_experimental,SelfReflection3,1681313759,1,0,0
uw95ivu5,423,2r7994tb,11,trader_wrapper,AnnounceTrader,1681313760,4,0,0
uw95ivu5,410,l79qvcph,13,trader_wrapper,AnnounceTrader,1681313762,5,0,0
uw95ivu5,240,umpv3n8i,12,trader_wrapper,Trader,1681313765,4,0,0
uw95ivu5,171,e4uo2jim,16,post_experimental,SelfReflection2,1681313769,1,0,0
uw95ivu5,289,l20kwzkw,18,post_experimental,SelfReflection4,1681313770,1,0,0
uw95ivu5,177,ldygsnkn,19,post_experimental,FinQuiz,1681313770,1,0,0
uw95ivu5,398,qzarpu99,8,trader_wrapper,Trader,1681313770,2,0,0
uw95ivu5,463,lspq4nax,6,trader_wrapper,Trader,1681313771,1,0,0
uw95ivu5,318,95t7zj9u,11,trader_wrapper,AnnounceTrader,1681313778,4,0,0
uw95ivu5,100,t4geur6o,21,post_experimental,Results,1681313780,1,0,0
uw95ivu5,271,pa2kf7mm,14,trader_wrapper,Trader,1681313780,5,0,0
uw95ivu5,154,jbii737d,19,post_experimental,FinQuiz,1681313781,1,0,0
uw95ivu5,275,sie3zmow,15,post_experimental,SelfReflection1,1681313784,1,0,0
uw95ivu5,335,cpg9s41r,12,trader_wrapper,Trader,1681313787,4,0,0
uw95ivu5,100,t4geur6o,22,post_experimental,Debriefing,1681313787,1,0,0
uw95ivu5,271,pa2kf7mm,15,post_experimental,SelfReflection1,1681313789,1,0,0
uw95ivu5,256,3flaaaww,15,post_experimental,SelfReflection1,1681313790,1,0,0
uw95ivu5,280,sbdb0z0i,18,post_experimental,SelfReflection4,1681313790,1,0,0
uw95ivu5,124,q6w2vs9m,22,post_experimental,Debriefing,1681313739,1,0,0
uw95ivu5,265,81iztf6a,18,post_experimental,SelfReflection4,1681313740,1,0,0
uw95ivu5,156,wlsysmy1,19,post_experimental,FinQuiz,1681313741,1,0,0
uw95ivu5,443,zjlsjrpb,8,trader_wrapper,Trader,1681313742,2,0,0
uw95ivu5,501,c3vhqy7n,7,trader_wrapper,AnnounceTrader,1681313742,2,0,0
uw95ivu5,457,3jijj4nq,10,trader_wrapper,Trader,1681313743,3,0,0
uw95ivu5,289,l20kwzkw,15,post_experimental,SelfReflection1,1681313744,1,0,0
uw95ivu5,494,dflh463h,8,trader_wrapper,Trader,1681313745,2,0,0
uw95ivu5,286,6plg7gbc,12,trader_wrapper,Trader,1681313746,4,0,0
uw95ivu5,443,zjlsjrpb,9,trader_wrapper,AnnounceTrader,1681313747,3,0,0
uw95ivu5,494,dflh463h,9,trader_wrapper,AnnounceTrader,1681313749,3,0,0
uw95ivu5,462,u0t97oqm,9,trader_wrapper,AnnounceTrader,1681313750,3,0,0
uw95ivu5,158,3vqu73mf,22,post_experimental,Debriefing,1681313751,1,0,0
uw95ivu5,272,d6trmqyz,14,trader_wrapper,Trader,1681313753,5,0,0
uw95ivu5,212,ab3hiagq,21,post_experimental,Results,1681313753,1,0,0
uw95ivu5,192,qtvaob1u,20,post_experimental,Q,1681313754,1,0,0
uw95ivu5,410,l79qvcph,12,trader_wrapper,Trader,1681313755,4,0,0
uw95ivu5,378,ciqudo5z,13,trader_wrapper,AnnounceTrader,1681313757,5,0,0
uw95ivu5,451,uta6xrd0,10,trader_wrapper,Trader,1681313758,3,0,0
uw95ivu5,272,d6trmqyz,15,post_experimental,SelfReflection1,1681313760,1,0,0
uw95ivu5,244,4mrglkfd,18,post_experimental,SelfReflection4,1681313761,1,0,0
uw95ivu5,451,uta6xrd0,11,trader_wrapper,AnnounceTrader,1681313761,4,0,0
uw95ivu5,505,qh7x4txt,1,pretrade,Consent,1681313762,1,0,0
uw95ivu5,220,gkt1824r,20,post_experimental,Q,1681313764,1,0,0
uw95ivu5,272,d6trmqyz,16,post_experimental,SelfReflection2,1681313764,1,0,0
uw95ivu5,203,jr8ixs9f,20,post_experimental,Q,1681313765,1,0,0
uw95ivu5,284,qwk1i567,14,trader_wrapper,Trader,1681313765,5,0,0
uw95ivu5,240,umpv3n8i,13,trader_wrapper,AnnounceTrader,1681313767,5,0,0
uw95ivu5,333,wyw2hyvt,12,trader_wrapper,Trader,1681313768,4,0,0
uw95ivu5,275,sie3zmow,14,trader_wrapper,Trader,1681313769,5,0,0
uw95ivu5,430,sxmvplil,12,trader_wrapper,Trader,1681313769,4,0,0
uw95ivu5,502,oa2xi8oh,2,pretrade,Instructions,1681313771,1,0,0
uw95ivu5,256,3flaaaww,14,trader_wrapper,Trader,1681313772,5,0,0
uw95ivu5,438,4t94dja8,10,trader_wrapper,Trader,1681313773,3,0,0
uw95ivu5,211,u9btjpoj,14,trader_wrapper,Trader,1681313776,5,0,0
uw95ivu5,171,e4uo2jim,17,post_experimental,SelfReflection3,1681313777,1,0,0
uw95ivu5,438,4t94dja8,11,trader_wrapper,AnnounceTrader,1681313778,4,0,0
uw95ivu5,430,sxmvplil,13,trader_wrapper,AnnounceTrader,1681313780,5,0,0
uw95ivu5,365,j821ajvf,12,trader_wrapper,Trader,1681313780,4,0,0
uw95ivu5,66,s8o8kyfw,21,post_experimental,Results,1681313781,1,0,0
uw95ivu5,284,qwk1i567,15,post_experimental,SelfReflection1,1681313782,1,0,0
uw95ivu5,203,jr8ixs9f,22,post_experimental,Debriefing,1681313783,1,0,0
uw95ivu5,249,3topin2z,21,post_experimental,Results,1681313785,1,0,0
uw95ivu5,195,5pnbd47z,14,trader_wrapper,Trader,1681313786,5,0,0
uw95ivu5,504,2iwb1vfj,2,pretrade,Instructions,1681313787,1,0,0
uw95ivu5,335,cpg9s41r,13,trader_wrapper,AnnounceTrader,1681313789,5,0,0
uw95ivu5,459,xr7r5oc4,7,trader_wrapper,AnnounceTrader,1681313791,2,0,0
uw95ivu5,249,3topin2z,22,post_experimental,Debriefing,1681313792,1,0,0
uw95ivu5,214,k9wbwz4r,16,post_experimental,SelfReflection2,1681313792,1,0,0
uw95ivu5,338,rs1rhsjt,11,trader_wrapper,AnnounceTrader,1681313794,4,0,0
uw95ivu5,248,6g5px0xt,20,post_experimental,Q,1681313794,1,0,0
uw95ivu5,280,sbdb0z0i,15,post_experimental,SelfReflection1,1681313752,1,0,0
uw95ivu5,286,6plg7gbc,13,trader_wrapper,AnnounceTrader,1681313753,5,0,0
uw95ivu5,289,l20kwzkw,16,post_experimental,SelfReflection2,1681313754,1,0,0
uw95ivu5,224,j706w2ou,22,post_experimental,Debriefing,1681313756,1,0,0
uw95ivu5,218,nehvsk8t,19,post_experimental,FinQuiz,1681313759,1,0,0
uw95ivu5,66,s8o8kyfw,20,post_experimental,Q,1681313760,1,0,0
uw95ivu5,489,i0k5ja8d,7,trader_wrapper,AnnounceTrader,1681313763,2,0,0
uw95ivu5,280,sbdb0z0i,16,post_experimental,SelfReflection2,1681313765,1,0,0
uw95ivu5,490,lk7n8bqx,4,pretrade,KnowledgeP,1681313766,1,0,0
uw95ivu5,100,t4geur6o,20,post_experimental,Q,1681313767,1,0,0
uw95ivu5,123,3ta82h4d,19,post_experimental,FinQuiz,1681313769,1,0,0
uw95ivu5,249,3topin2z,20,post_experimental,Q,1681313770,1,0,0
uw95ivu5,214,k9wbwz4r,15,post_experimental,SelfReflection1,1681313774,1,0,0
uw95ivu5,318,95t7zj9u,10,trader_wrapper,Trader,1681313775,3,0,0
uw95ivu5,272,d6trmqyz,17,post_experimental,SelfReflection3,1681313775,1,0,0
uw95ivu5,203,jr8ixs9f,21,post_experimental,Results,1681313778,1,0,0
uw95ivu5,326,00x79kxm,14,trader_wrapper,Trader,1681313780,5,0,0
uw95ivu5,280,sbdb0z0i,17,post_experimental,SelfReflection3,1681313780,1,0,0
uw95ivu5,459,xr7r5oc4,6,trader_wrapper,Trader,1681313780,1,0,0
uw95ivu5,463,lspq4nax,7,trader_wrapper,AnnounceTrader,1681313781,2,0,0
uw95ivu5,212,ab3hiagq,22,post_experimental,Debriefing,1681313781,1,0,0
uw95ivu5,490,lk7n8bqx,5,trader_wrapper,AnnounceTrader,1681313781,1,0,0
uw95ivu5,398,qzarpu99,9,trader_wrapper,AnnounceTrader,1681313782,3,0,0
uw95ivu5,192,qtvaob1u,21,post_experimental,Results,1681313784,1,0,0
uw95ivu5,277,to98l99m,14,trader_wrapper,Trader,1681313788,5,0,0
uw95ivu5,220,gkt1824r,21,post_experimental,Results,1681313788,1,0,0
uw95ivu5,393,19qnu8mh,12,trader_wrapper,Trader,1681313789,4,0,0
uw95ivu5,284,qwk1i567,16,post_experimental,SelfReflection2,1681313792,1,0,0
uw95ivu5,338,rs1rhsjt,10,trader_wrapper,Trader,1681313792,3,0,0
uw95ivu5,393,19qnu8mh,13,trader_wrapper,AnnounceTrader,1681313794,5,0,0
uw95ivu5,326,00x79kxm,15,post_experimental,SelfReflection1,1681313794,1,0,0
uw95ivu5,211,u9btjpoj,15,post_experimental,SelfReflection1,1681313795,1,0,0
uw95ivu5,207,3opzcx0x,20,post_experimental,Q,1681313796,1,0,0
uw95ivu5,395,tmxdndo7,6,trader_wrapper,Trader,1681313797,1,0,0
uw95ivu5,392,wkf9n3yy,13,trader_wrapper,AnnounceTrader,1681313798,5,0,0
uw95ivu5,395,tmxdndo7,7,trader_wrapper,AnnounceTrader,1681313800,2,0,0
uw95ivu5,163,zijtqpsq,11,trader_wrapper,AnnounceTrader,1681313802,4,0,0
uw95ivu5,248,6g5px0xt,21,post_experimental,Results,1681313802,1,0,0
uw95ivu5,277,to98l99m,15,post_experimental,SelfReflection1,1681313802,1,0,0
uw95ivu5,278,rgbz29ab,14,trader_wrapper,Trader,1681313803,5,0,0
uw95ivu5,439,7iqvr5vx,10,trader_wrapper,Trader,1681313803,3,0,0
uw95ivu5,246,a9or55m2,13,trader_wrapper,AnnounceTrader,1681313804,5,0,0
uw95ivu5,260,gtjc0m6c,15,post_experimental,SelfReflection1,1681313805,1,0,0
uw95ivu5,271,pa2kf7mm,17,post_experimental,SelfReflection3,1681313807,1,0,0
uw95ivu5,214,k9wbwz4r,17,post_experimental,SelfReflection3,1681313807,1,0,0
uw95ivu5,397,78kpldtj,12,trader_wrapper,Trader,1681313808,4,0,0
uw95ivu5,439,7iqvr5vx,11,trader_wrapper,AnnounceTrader,1681313810,4,0,0
uw95ivu5,248,6g5px0xt,22,post_experimental,Debriefing,1681313811,1,0,0
uw95ivu5,260,gtjc0m6c,16,post_experimental,SelfReflection2,1681313813,1,0,0
uw95ivu5,277,to98l99m,16,post_experimental,SelfReflection2,1681313813,1,0,0
uw95ivu5,313,rzt7c3zw,14,trader_wrapper,Trader,1681313814,5,0,0
uw95ivu5,417,vrv9n2m1,13,trader_wrapper,AnnounceTrader,1681313794,5,0,0
uw95ivu5,260,gtjc0m6c,14,trader_wrapper,Trader,1681313796,5,0,0
uw95ivu5,326,00x79kxm,16,post_experimental,SelfReflection2,1681313799,1,0,0
uw95ivu5,346,5lcxrim0,12,trader_wrapper,Trader,1681313800,4,0,0
uw95ivu5,171,e4uo2jim,18,post_experimental,SelfReflection4,1681313801,1,0,0
uw95ivu5,399,yo3ruzp1,11,trader_wrapper,AnnounceTrader,1681313802,4,0,0
uw95ivu5,333,wyw2hyvt,13,trader_wrapper,AnnounceTrader,1681313802,5,0,0
uw95ivu5,346,5lcxrim0,13,trader_wrapper,AnnounceTrader,1681313803,5,0,0
uw95ivu5,284,qwk1i567,17,post_experimental,SelfReflection3,1681313805,1,0,0
uw95ivu5,266,8uzabifw,14,trader_wrapper,Trader,1681313806,5,0,0
uw95ivu5,326,00x79kxm,17,post_experimental,SelfReflection3,1681313808,1,0,0
uw95ivu5,250,sutq15mn,14,trader_wrapper,Trader,1681313810,5,0,0
uw95ivu5,278,rgbz29ab,15,post_experimental,SelfReflection1,1681313811,1,0,0
uw95ivu5,397,78kpldtj,13,trader_wrapper,AnnounceTrader,1681313811,5,0,0
uw95ivu5,475,x5bs4keh,4,pretrade,KnowledgeP,1681313812,1,0,0
uw95ivu5,220,gkt1824r,22,post_experimental,Debriefing,1681313812,1,0,0
uw95ivu5,198,6sqhw7f0,12,trader_wrapper,Trader,1681313813,4,0,0
uw95ivu5,196,ue5pr7vi,14,trader_wrapper,Trader,1681313815,5,0,0
uw95ivu5,198,6sqhw7f0,13,trader_wrapper,AnnounceTrader,1681313816,5,0,0
