participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.martingale,player.consent,player.knowledge,player.cq1,player.cq2,player.cq4,player.cq5,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1073,wsoz3wio,,0,0,23,,,,0,,,0.00,1073,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1074,tevdhz86,,0,0,23,,,,0,,,0.00,1074,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1075,lf0dxo9v,,0,0,23,,,,0,,,0.00,1075,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1076,8r8flie9,,0,0,23,,,,0,,,0.00,1076,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1077,0q6ox1g6,,0,0,23,,,,0,,,0.00,1077,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1078,ye0q97i1,,0,0,23,,,,0,,,0.00,1078,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1079,ha68hc2u,,0,0,23,,,,0,,,0.00,1079,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1080,yamarn5o,,0,0,23,,,,0,,,0.00,1080,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1081,n4he00v2,,0,0,23,,,,0,,,0.00,1081,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1082,gnesd40j,,0,0,23,,,,0,,,0.00,1082,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1083,b86h7lms,,0,0,23,,,,0,,,0.00,1083,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1084,u3bqrelj,,0,0,23,,,,0,,,0.00,1084,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1085,xmyz63we,,0,0,23,,,,0,,,0.00,1085,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1086,93z5rvea,,0,0,23,,,,0,,,0.00,1086,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1087,ymu3ommx,,0,0,23,,,,0,,,0.00,1087,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1088,ct3ytfa6,,0,0,23,,,,0,,,0.00,1088,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1089,8ioup30z,,0,0,23,,,,0,,,0.00,1089,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1090,y24keqmq,,0,0,23,,,,0,,,0.00,1090,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1091,yjskkohv,,0,0,23,,,,0,,,0.00,1091,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1092,kdnc561m,,0,0,23,,,,0,,,0.00,1092,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1093,6f7rdtst,,0,0,23,,,,0,,,0.00,1093,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1094,mk7p0wzh,,0,0,23,,,,0,,,0.00,1094,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1095,gtz6d21b,,0,0,23,,,,0,,,0.00,1095,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1096,6kh87pro,,0,0,23,,,,0,,,0.00,1096,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1097,6p1sx3hi,,0,0,23,,,,0,,,0.00,1097,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1098,hrsma67d,,0,0,23,,,,0,,,0.00,1098,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1099,jet2yumh,,0,0,23,,,,0,,,0.00,1099,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1100,3d0nk3io,,0,0,23,,,,0,,,0.00,1100,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1101,ujyphx2n,,0,0,23,,,,0,,,0.00,1101,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1102,jw3hniad,,0,0,23,,,,0,,,0.00,1102,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1103,gm99wf7t,,0,0,23,,,,0,,,0.00,1103,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1104,p36hhvsf,,0,0,23,,,,0,,,0.00,1104,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1105,t8ycj6rq,,0,0,23,,,,0,,,0.00,1105,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1106,13kipvz4,,0,0,23,,,,0,,,0.00,1106,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1107,zf3yofpt,,0,0,23,,,,0,,,0.00,1107,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1108,8x6jk7oy,,0,0,23,,,,0,,,0.00,1108,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1109,zdphx246,,0,0,23,,,,0,,,0.00,1109,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1110,81tu5tie,,0,0,23,,,,0,,,0.00,1110,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1111,9ft8pvf3,,0,0,23,,,,0,,,0.00,1111,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1112,b2mgs6w9,,0,0,23,,,,0,,,0.00,1112,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1113,8xmlqu9m,,0,0,23,,,,0,,,0.00,1113,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1114,f6hq9kgf,,0,0,23,,,,0,,,0.00,1114,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1115,q1y9rytb,,0,0,23,,,,0,,,0.00,1115,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1116,sls4ydon,,0,0,23,,,,0,,,0.00,1116,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1117,y03evcip,,0,0,23,,,,0,,,0.00,1117,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1118,avdajby6,,0,0,23,,,,0,,,0.00,1118,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1119,e7zvieii,,0,0,23,,,,0,,,0.00,1119,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1120,5l6zdikv,,0,0,23,,,,0,,,0.00,1120,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1121,2p2lzx5b,,0,0,23,,,,0,,,0.00,1121,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1122,5pe2qsn7,,0,0,23,,,,0,,,0.00,1122,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1123,ub5ftmw2,,0,0,23,,,,0,,,0.00,1123,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1124,fyl2xcms,,0,0,23,,,,0,,,0.00,1124,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1125,t5cqvnwm,,0,0,23,,,,0,,,0.00,1125,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1126,vz48ld1u,,0,0,23,,,,0,,,0.00,1126,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1127,vlw5rr97,,0,0,23,,,,0,,,0.00,1127,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1128,k67nfa5p,,0,0,23,,,,0,,,0.00,1128,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1129,syb1lalq,,0,0,23,,,,0,,,0.00,1129,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1130,ifwqhb49,,0,0,23,,,,0,,,0.00,1130,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1131,bxus0jfg,,0,0,23,,,,0,,,0.00,1131,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1132,s36g0hq5,,0,0,23,,,,0,,,0.00,1132,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1133,oczs4msr,,0,0,23,,,,0,,,0.00,1133,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1134,1uj6c2wh,,0,0,23,,,,0,,,0.00,1134,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1135,y1k0oqxu,,0,0,23,,,,0,,,0.00,1135,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1136,mmyaolqt,,0,0,23,,,,0,,,0.00,1136,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1137,q6wzw9ax,,0,0,23,,,,0,,,0.00,1137,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1138,lde3u99k,,0,0,23,,,,0,,,0.00,1138,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1139,9kuoyo1k,,0,0,23,,,,0,,,0.00,1139,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1140,5wdabj4t,,0,0,23,,,,0,,,0.00,1140,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1141,kge4huth,,0,0,23,,,,0,,,0.00,1141,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1142,8jwnbc20,,0,0,23,,,,0,,,0.00,1142,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1143,s0bujkog,,0,0,23,,,,0,,,0.00,1143,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1144,og3sk2hb,,0,0,23,,,,0,,,0.00,1144,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1145,xmt470f1,,0,0,23,,,,0,,,0.00,1145,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1146,9r02w9kd,,0,0,23,,,,0,,,0.00,1146,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1147,7nmw3uu7,,0,0,23,,,,0,,,0.00,1147,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1148,05e230az,,0,0,23,,,,0,,,0.00,1148,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1149,tnb74ts7,,0,0,23,,,,0,,,0.00,1149,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1150,fndjulp2,,0,0,23,,,,0,,,0.00,1150,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1151,14bgdurv,,0,0,23,,,,0,,,0.00,1151,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1152,is7dbu8q,,0,0,23,,,,0,,,0.00,1152,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1153,uy5zrj9n,,0,0,23,,,,0,,,0.00,1153,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1154,x34foqxd,,0,0,23,,,,0,,,0.00,1154,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1155,t8jicseq,,0,0,23,,,,0,,,0.00,1155,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1156,sout8hzw,,0,0,23,,,,0,,,0.00,1156,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1157,o7bzsq94,,0,0,23,,,,0,,,0.00,1157,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1158,ssbekzvy,,0,0,23,,,,0,,,0.00,1158,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1159,xx73j7ft,,0,0,23,,,,0,,,0.00,1159,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1160,2ar7s25i,,0,0,23,,,,0,,,0.00,1160,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1161,znnwy8kd,,0,0,23,,,,0,,,0.00,1161,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1162,yoztknbd,,0,0,23,,,,0,,,0.00,1162,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1163,kpgcq750,,0,0,23,,,,0,,,0.00,1163,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1164,qzmgflco,,0,0,23,,,,0,,,0.00,1164,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1165,zhigq94y,,0,0,23,,,,0,,,0.00,1165,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1166,b1f9xo57,,0,0,23,,,,0,,,0.00,1166,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1167,whnfdsnr,,0,0,23,,,,0,,,0.00,1167,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1168,ds8ygp7b,,0,0,23,,,,0,,,0.00,1168,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1169,xe59bc8b,,0,0,23,,,,0,,,0.00,1169,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1170,acohm4eo,,0,0,23,,,,0,,,0.00,1170,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1171,jxahtr0w,,0,0,23,,,,0,,,0.00,1171,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1172,sjir84u4,,0,0,23,,,,0,,,0.00,1172,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1173,uyv3qgrs,,0,0,23,,,,0,,,0.00,1173,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1174,4gt66oe8,,0,0,23,,,,0,,,0.00,1174,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1175,qemw5y23,,0,0,23,,,,0,,,0.00,1175,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1176,ejfxrdu3,,0,0,23,,,,0,,,0.00,1176,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1177,py64vpme,,0,0,23,,,,0,,,0.00,1177,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1178,iib4ckqt,,0,0,23,,,,0,,,0.00,1178,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1179,udzo48y8,,0,0,23,,,,0,,,0.00,1179,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1180,vsedypyg,,0,0,23,,,,0,,,0.00,1180,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1181,sczau088,,0,0,23,,,,0,,,0.00,1181,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1182,z6uwtx3v,,0,0,23,,,,0,,,0.00,1182,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1183,m4ezutfv,,0,0,23,,,,0,,,0.00,1183,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1184,kwuz7ptt,,0,0,23,,,,0,,,0.00,1184,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1185,e27h60ec,,0,0,23,,,,0,,,0.00,1185,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1186,h6x8bc1q,,0,0,23,,,,0,,,0.00,1186,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1187,r1ly1yx1,,0,0,23,,,,0,,,0.00,1187,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1188,0yuzku1i,,0,0,23,,,,0,,,0.00,1188,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1189,91db3um2,,0,0,23,,,,0,,,0.00,1189,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1190,egvxi6qb,,0,0,23,,,,0,,,0.00,1190,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1191,3ge1dd2r,,0,0,23,,,,0,,,0.00,1191,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1192,rkcu6ba1,,0,0,23,,,,0,,,0.00,1192,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1193,2xwte4dz,,0,0,23,,,,0,,,0.00,1193,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1194,r02gbv85,,0,0,23,,,,0,,,0.00,1194,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1195,2t7ya4ti,,0,0,23,,,,0,,,0.00,1195,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1196,yz5nycu0,,0,0,23,,,,0,,,0.00,1196,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1197,akgx72yc,,0,0,23,,,,0,,,0.00,1197,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1198,dbavxxhs,,0,0,23,,,,0,,,0.00,1198,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1199,qnwxwshp,,0,0,23,,,,0,,,0.00,1199,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1200,6l9fqz2f,,0,0,23,,,,0,,,0.00,1200,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1201,k4p6budu,,0,0,23,,,,0,,,0.00,1201,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1202,leerjq7n,,0,0,23,,,,0,,,0.00,1202,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1203,braevxk6,,0,0,23,,,,0,,,0.00,1203,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1204,djthmemi,,0,0,23,,,,0,,,0.00,1204,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1205,b0zcutbj,,0,0,23,,,,0,,,0.00,1205,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1206,72tslii7,,0,0,23,,,,0,,,0.00,1206,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1207,4lgeobbs,,0,0,23,,,,0,,,0.00,1207,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1208,p6lc2k54,,0,0,23,,,,0,,,0.00,1208,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1209,o8nrdbqa,,0,0,23,,,,0,,,0.00,1209,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1210,jbbz6m0u,,0,0,23,,,,0,,,0.00,1210,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1211,u34ji6y9,,0,0,23,,,,0,,,0.00,1211,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1212,ztbf04si,,0,0,23,,,,0,,,0.00,1212,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1213,wz7f5v0h,,0,0,23,,,,0,,,0.00,1213,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1214,s9oxrptt,,0,0,23,,,,0,,,0.00,1214,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1215,o8fw7jsp,,0,0,23,,,,0,,,0.00,1215,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1216,yiilaqb8,,0,0,23,,,,0,,,0.00,1216,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1217,krcx690b,,0,0,23,,,,0,,,0.00,1217,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1218,q8wel8qf,,0,0,23,,,,0,,,0.00,1218,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1219,wc3g3r75,,0,0,23,,,,0,,,0.00,1219,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1220,xl3m6o2l,,0,0,23,,,,0,,,0.00,1220,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1221,tdi79czl,,0,0,23,,,,0,,,0.00,1221,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1222,3x7t7u6b,,0,0,23,,,,0,,,0.00,1222,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1223,291q908o,,0,0,23,,,,0,,,0.00,1223,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1224,qyoouce5,,0,0,23,,,,0,,,0.00,1224,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1225,nwypm5ek,,0,0,23,,,,0,,,0.00,1225,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1226,7rz2k4ri,,0,0,23,,,,0,,,0.00,1226,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1227,y90ph6f3,,0,0,23,,,,0,,,0.00,1227,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1228,963oe44z,,0,0,23,,,,0,,,0.00,1228,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1229,im6homuv,,0,0,23,,,,0,,,0.00,1229,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1230,chrohrol,,0,0,23,,,,0,,,0.00,1230,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1231,cgfdhzqk,,0,0,23,,,,0,,,0.00,1231,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1232,roe9c9u8,,0,0,23,,,,0,,,0.00,1232,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1233,pv7i7vd3,,0,0,23,,,,0,,,0.00,1233,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1234,3s8uitpd,,0,0,23,,,,0,,,0.00,1234,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1235,brw5mv7u,,0,0,23,,,,0,,,0.00,1235,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1236,czsb9mgr,,0,0,23,,,,0,,,0.00,1236,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1237,d0o7r5eg,,0,0,23,,,,0,,,0.00,1237,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1238,7b5c0y9b,,0,0,23,,,,0,,,0.00,1238,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1239,4420oaji,,0,0,23,,,,0,,,0.00,1239,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1240,wrmmo0wf,,0,0,23,,,,0,,,0.00,1240,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1241,gdkkjw4a,,0,0,23,,,,0,,,0.00,1241,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1242,788gokd6,,0,0,23,,,,0,,,0.00,1242,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1243,b6oymc5s,,0,0,23,,,,0,,,0.00,1243,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1244,4tki3u87,,0,0,23,,,,0,,,0.00,1244,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1245,waq55v4g,,0,0,23,,,,0,,,0.00,1245,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1246,7vzqrpvk,,0,0,23,,,,0,,,0.00,1246,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1247,u0b9okd0,,0,0,23,,,,0,,,0.00,1247,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1248,ci2mbyww,,0,0,23,,,,0,,,0.00,1248,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1249,n3ey6s3u,,0,0,23,,,,0,,,0.00,1249,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1250,wwgkva4b,,0,0,23,,,,0,,,0.00,1250,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1251,n7gbg2ci,,0,0,23,,,,0,,,0.00,1251,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1252,v5bas7gy,,0,0,23,,,,0,,,0.00,1252,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1253,c7gqhcyl,,0,0,23,,,,0,,,0.00,1253,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1254,uk5uevhu,,0,0,23,,,,0,,,0.00,1254,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1255,bi2j622q,,0,0,23,,,,0,,,0.00,1255,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1256,tdeesdi7,,0,0,23,,,,0,,,0.00,1256,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1257,ywj1vu71,,0,0,23,,,,0,,,0.00,1257,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1258,u90f7t8w,,0,0,23,,,,0,,,0.00,1258,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1259,1qm56f5c,,0,0,23,,,,0,,,0.00,1259,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1260,youv4ks3,,0,0,23,,,,0,,,0.00,1260,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1261,wedtj2xw,,0,0,23,,,,0,,,0.00,1261,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1262,wrsryugz,,0,0,23,,,,0,,,0.00,1262,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1263,tkow7uwx,,0,0,23,,,,0,,,0.00,1263,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1264,gou2uj0r,,0,0,23,,,,0,,,0.00,1264,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1265,4xnbo5ou,,0,0,23,,,,0,,,0.00,1265,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1266,4d2ryt94,,0,0,23,,,,0,,,0.00,1266,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1267,85uctcbm,,0,0,23,,,,0,,,0.00,1267,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1268,k6udyaqq,,0,0,23,,,,0,,,0.00,1268,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1269,1hylj698,,0,0,23,,,,0,,,0.00,1269,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1270,qwl64gup,,0,0,23,,,,0,,,0.00,1270,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1271,m2zoupr3,,0,0,23,,,,0,,,0.00,1271,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1272,p9qpvrfl,,0,0,23,,,,0,,,0.00,1272,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1273,o91tfrpt,,0,0,23,,,,0,,,0.00,1273,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1274,4etgxo02,,0,0,23,,,,0,,,0.00,1274,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1275,s9ci6ked,,0,0,23,,,,0,,,0.00,1275,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1276,230v0tdp,,0,0,23,,,,0,,,0.00,1276,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1277,idf6uti2,,0,0,23,,,,0,,,0.00,1277,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1278,d7o89ems,,0,0,23,,,,0,,,0.00,1278,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1279,jh2xhsab,,0,0,23,,,,0,,,0.00,1279,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1280,njds80fc,,0,0,23,,,,0,,,0.00,1280,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1281,90lse9p0,,0,0,23,,,,0,,,0.00,1281,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1282,xztbywgg,,0,0,23,,,,0,,,0.00,1282,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1283,q5uyhzws,,0,0,23,,,,0,,,0.00,1283,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1284,c8h3ra0p,,0,0,23,,,,0,,,0.00,1284,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1285,uuvk29v0,,0,0,23,,,,0,,,0.00,1285,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1286,8b02jjxq,,0,0,23,,,,0,,,0.00,1286,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1287,l7sckqv8,,0,0,23,,,,0,,,0.00,1287,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1288,agvkj27c,,0,0,23,,,,0,,,0.00,1288,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1289,92zuidij,,0,0,23,,,,0,,,0.00,1289,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1290,shksck79,,0,0,23,,,,0,,,0.00,1290,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
1291,clkmkjym,,0,0,23,,,,0,,,0.00,1291,,0.00,,,,,,,,,1,1,uw95ivu5,,,,,0
